Account,date,net_pnl,gross_pnl,fees,volume_usd,n_fills,n_realized,n_liq,buy_frac,classification,value,class5,sentiment,won_day
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-18,-14.034398,0.0,14.034398,65945.76,53,0,0,1.0,Extreme Greed,77,Extreme Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-19,-0.299998,0.0,0.299998,2999.98,1,0,0,1.0,Extreme Greed,77,Extreme Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-22,139.980156,140.995116,1.01496,10073.02,26,2,0,0.9230769230769231,Extreme Greed,84,Extreme Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-23,-1.39434,0.0,1.39434,3983.83,4,0,0,1.0,Extreme Greed,75,Extreme Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-24,-0.205659,0.0,0.205659,2056.63,5,0,0,1.0,Extreme Greed,75,Extreme Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-26,-0.066598,0.0,0.066598,666.01,5,0,0,1.0,Greed,73,Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-27,-0.833233,0.0,0.833233,8332.41,15,0,0,1.0,Greed,71,Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-31,9699.819209000001,9719.053192,19.233983,192340.11,65,65,0,0.0,Extreme Greed,76,Extreme Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-01,917.792219,923.487443,5.695224,40018.52,30,18,0,0.4,Greed,68,Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-02,-2.010675,0.0,2.010675,20106.83,17,0,0,1.0,Greed,60,Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,4183.252094,4316.957813,133.705719,565748.63,224,20,0,0.9107142857142857,Fear,44,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-04,-5850.3128050000005,-5514.679203,335.633602,1891426.49,766,212,0,0.7114882506527415,Greed,72,Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-05,1766.1635039999999,1789.697134,23.53363,146067.07,191,28,0,0.8534031413612565,Neutral,54,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-06,2841.68366,2955.062177,113.378517,568609.29,836,292,0,0.6555023923444976,Neutral,49,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-07,5802.323854,6119.344084,317.02023,1534708.08,859,210,0,0.7555296856810244,Fear,44,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-08,231.750706,244.750949,13.000243000000001,103808.36,194,82,0,0.5773195876288659,Fear,44,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-09,90.18226,93.98912999999999,3.80687,39753.39,87,11,0,0.8735632183908046,Neutral,46,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-10,1322.2274830000001,1338.39845,16.170967,265334.84,308,185,0,0.39935064935064934,Fear,43,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-11,835.436611,869.757103,34.320492,237636.34,197,31,0,0.8426395939086294,Neutral,47,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-12,1184.998747,1312.55815,127.559403,793162.35,409,160,0,0.60880195599022,Neutral,46,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-13,-6.77033,0.0,6.77033,43131.44,22,0,0,1.0,Neutral,50,Neutral,Neutral,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-14,643.943549,735.951601,92.00805199999999,686364.84,640,100,0,0.840625,Neutral,48,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-15,226.638867,245.972905,19.334038,163694.88999999998,244,125,0,0.6885245901639344,Neutral,50,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-16,1011.72028,1029.129535,17.409255,251827.85,539,258,0,0.3469387755102041,Neutral,54,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-17,208.991657,232.783966,23.792309,207548.81,178,72,0,0.601123595505618,Neutral,51,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-18,4164.64827,4236.506025,71.857755,596094.16,411,174,0,0.5717761557177615,Neutral,47,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19,1761.075035,1848.365072,87.290037,673208.77,926,330,0,0.6436285097192225,Fear,44,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-20,3290.090493,3352.602319,62.511826,790709.49,729,363,0,0.5020576131687243,Neutral,49,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-21,1569.102306,1608.497583,39.395277,368144.47,435,164,0,0.6229885057471264,Greed,55,Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-22,-0.599623,0.0,0.599623,11993.11,53,0,0,1.0,Neutral,49,Neutral,Neutral,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-24,153.942508,162.19932599999999,8.256817999999999,68532.07,128,15,0,0.8828125,Neutral,49,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-25,657.314721,664.3490429999999,7.0343219999999995,88145.35,127,39,0,0.6929133858267716,Fear,25,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-27,620.1842600000001,628.472424,8.288164,56344.29,48,27,0,0.4791666666666667,Extreme Fear,10,Extreme Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-28,370.241306,382.786519,12.545213,76427.3,162,35,0,0.808641975308642,Extreme Fear,16,Extreme Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,675.395131,680.218439,4.823308,82664.04000000001,166,29,0,0.8253012048192772,Fear,26,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,4.046508000000001,5.465140000000001,1.418632,27502.61,82,3,0,0.9634146341463414,Fear,33,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-13,-0.099995,0.0,0.099995,999.97,3,0,0,1.0,Neutral,45,Neutral,Neutral,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,-0.599984,0.0,0.599984,5999.86,5,0,0,1.0,Fear,27,Fear,Fear,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-14,0.529043,0.85408,0.325037,1999.68,4,1,0,0.25,Fear,31,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,81.08836000000001,84.8252,3.73684,18258.07,19,10,0,0.5263157894736842,Fear,38,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,94.87074000000001,98.112499,3.241759,18814.11,47,19,0,0.40425531914893614,Fear,29,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,8.049285000000001,8.3448,0.29551499999999997,2951.2200000000003,11,4,0,0.36363636363636365,Fear,30,Fear,Fear,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-22,719.83061858,734.506132,14.67551342,140695.22,143,78,0,0.45454545454545453,Neutral,47,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,6014.1408446623,6040.677174,26.5363293377,366997.54,426,142,0,0.6666666666666666,Greed,72,Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-24,1120.9708755423999,1157.640103,36.6692274576,427123.75,315,60,0,0.8095238095238095,Greed,63,Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-25,4041.1109681218,4058.112969,17.0020008782,206118.29,143,43,0,0.6993006993006993,Greed,60,Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-26,-0.5294417,0.0,0.5294417,18736.02,45,0,0,1.0,Greed,65,Greed,Greed,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-27,142.43828383380003,147.309165,4.8708811662,39485.85,46,4,0,0.9130434782608695,Greed,61,Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-28,864.7430395299,879.21301,14.4699704701,214988.35,185,49,0,0.7351351351351352,Neutral,54,Neutral,Neutral,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-29,769.5517189571,784.529809,14.9780900429,334523.12,282,65,0,0.7695035460992907,Greed,60,Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-30,2964.5517669115,3005.363998,40.8122310885,471354.26,494,224,0,0.5465587044534413,Greed,56,Greed,Greed,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-01,-0.144584543,0.0,0.144584543,20183.85,41,0,0,1.0,Neutral,53,Neutral,Neutral,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,-51.977449,0.0,51.977449,148506.99,16,0,0,1.0,Fear,37,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,-14224.993217000001,-14176.51042,48.482797000000005,134929.87,10,2,0,0.8,Fear,34,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,-36.606680000000004,0.0,36.606680000000004,20107.61,2,0,0,1.0,Fear,26,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,-41.0866238,-40.712216999999995,0.37440680000000004,959.27,4,3,0,0.25,Fear,29,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,0.0,0.0,0.0,0.01,1,0,0,0.0,Extreme Fear,20,Extreme Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,-0.08139447,0.0,0.08139447,500.0,2,0,0,1.0,Neutral,48,Neutral,Neutral,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-17,-288.304282,-288.283113,0.021169,211.7,1,1,0,0.0,Fear,25,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-18,0.0,0.0,0.0,0.01,1,0,0,0.0,Fear,31,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,-0.700099,0.0,0.700099,2000.28,2,0,0,1.0,Fear,26,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.0,0.0,0.0,0.11,1,0,0,0.0,Fear,29,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-09,-220.352849,-219.729659,0.62319,1780.54,2,2,0,0.0,Fear,26,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,-0.174901,0.0,0.174901,499.72,1,0,0,1.0,Greed,71,Greed,Greed,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-28,167.00482700000003,167.28016200000002,0.275335,1500.9299999999998,4,4,0,0.0,Greed,72,Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-06,3359.05659662,3360.9281,1.87150338,19837.95,95,48,0,0.49473684210526314,Greed,70,Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-12,-0.070012,0.0,0.070012,200.04,1,0,0,1.0,Extreme Greed,80,Extreme Greed,Greed,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,692.648047,693.220788,0.572741,1677.08,9,9,0,0.0,Extreme Greed,83,Extreme Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,2.764036,2.83504,0.071004,202.87,1,1,0,0.0,Extreme Greed,82,Extreme Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,-4.22740322,0.0,4.22740322,121009.49,21,0,0,1.0,Extreme Greed,78,Extreme Greed,Greed,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,34700.49163967,34709.852428,9.36078833,52243.57,61,49,0,0.19672131147540983,Extreme Greed,81,Extreme Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,-2.2150486799999998,0.0,2.2150486799999998,99999.98,34,0,0,1.0,Extreme Greed,76,Extreme Greed,Greed,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,-2.38649766,0.0,2.38649766,109744.79000000001,8,0,0,1.0,Extreme Greed,78,Extreme Greed,Greed,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,993.6189529999999,994.238977,0.620024,2475.02,15,15,0,0.0,Greed,74,Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2510.563369,2512.437585,1.8742159999999999,5497.650000000001,4,4,0,0.0,Extreme Greed,83,Extreme Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,2069.0240949999998,2069.35811,0.334015,2499.82,13,13,0,0.0,Extreme Greed,83,Extreme Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,256.170363,256.200336,0.029973,299.74,1,1,0,0.0,Extreme Greed,87,Extreme Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,23349.13146603,23353.625678,4.49421197,57160.03,12,11,0,0.08333333333333333,Greed,74,Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,556.4468609999999,556.803152,0.356291,1065.4699999999998,5,5,0,0.0,Greed,73,Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-13,7009.945632,7013.428624,3.482992,9951.42,12,12,0,0.0,Greed,61,Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,2804.76429,2806.434723,1.670433,4780.9800000000005,8,8,0,0.0,Extreme Greed,76,Extreme Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,12069.556979,12084.434144,14.877165,55433.34,56,56,0,0.0,Greed,71,Greed,Greed,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,0.0,0.0,0.0,0.23,3,0,0,0.0,Greed,72,Greed,Greed,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,20.246724,20.596691,0.349967,999.91,1,1,0,0.0,Fear,44,Fear,Fear,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,30.610271000000004,30.785143,0.174872,499.64,2,2,0,0.0,Fear,43,Fear,Fear,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,-1122.526433,-1121.6509429999999,0.8754900000000001,2501.41,2,2,0,0.0,Fear,28,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,-920.6865879999999,-920.33629,0.350298,1000.85,1,1,0,0.0,Extreme Fear,24,Extreme Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-09,-353.72537,-353.514995,0.210375,601.07,1,1,0,0.0,Extreme Fear,18,Extreme Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,-611.706513,-611.6064180000001,0.10009499999999999,1000.9499999999999,2,2,0,0.0,Fear,39,Fear,Fear,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,-53.676521,-53.631353999999995,0.045167,129.06,2,2,0,0.0,Neutral,45,Neutral,Neutral,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,-3.50139761,0.0,3.50139761,78277.3,44,0,0,1.0,Extreme Greed,80,Extreme Greed,Greed,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,20727.652335,20925.513222,197.860887,565317.04,145,105,0,0.27586206896551724,Extreme Greed,76,Extreme Greed,Greed,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.0,0.0,0.0,0.1,1,0,0,0.0,Extreme Greed,78,Extreme Greed,Greed,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,-51.286693,0.0,51.286693,152639.03,21,0,0,1.0,Extreme Fear,15,Extreme Fear,Fear,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,-10.585937999999999,0.0,10.585937999999999,31505.8,9,0,0,1.0,Extreme Fear,20,Extreme Fear,Fear,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,-9.289627,0.0,9.289627,27647.7,4,0,0,1.0,Extreme Fear,24,Extreme Fear,Fear,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,-31.427672,0.0,31.427672,93534.85,38,0,0,1.0,Fear,34,Fear,Fear,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,-31.777091000000002,0.0,31.777091000000002,94574.77,33,0,0,1.0,Extreme Fear,24,Extreme Fear,Fear,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,6218.984296,6238.320485,19.336189,57548.26,32,25,0,0.21875,Extreme Fear,18,Extreme Fear,Fear,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,2479.216828,2513.430964,34.214136,101827.89,45,24,0,0.4666666666666667,Fear,43,Fear,Fear,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,-17.179883,0.0,17.179883,51130.65,21,0,0,1.0,Fear,39,Fear,Fear,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28074.078933,28100.700490000003,26.621557,79230.9,28,28,0,0.0,Greed,72,Greed,Greed,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,2519.188418,2587.44383,68.25541199999999,203141.35,87,17,0,0.8045977011494253,Greed,63,Greed,Greed,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,7432.817758,7480.21054,47.392782000000004,141050.08000000002,55,31,0,0.43636363636363634,Greed,60,Greed,Greed,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,-0.787545,0.0,0.787545,7875.4800000000005,4,0,0,1.0,Extreme Greed,78,Extreme Greed,Greed,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,37.264984,39.7705,2.505516,7158.62,1,1,0,0.0,Greed,74,Greed,Greed,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,14.974586,15.24474,0.270154,771.87,1,1,0,0.0,Extreme Greed,83,Extreme Greed,Greed,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,-0.09603800000000001,0.0,0.09603800000000001,960.4,3,0,0,1.0,Greed,70,Greed,Greed,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,3.0926600000000004,3.43,0.33734,963.83,1,1,0,0.0,Greed,73,Greed,Greed,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,-1100.39916918,-1017.424213,82.97495618,830749.8099999999,127,43,0,0.6614173228346457,Fear,30,Fear,Fear,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,-1662.990882,-1646.3529,16.637982,166380.01,33,33,0,0.0,Fear,32,Fear,Fear,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,-8.243589,0.0,8.243589,82436.02,21,0,0,1.0,Fear,34,Fear,Fear,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,5262.0662289606,5304.480047,42.4138180394,761891.37,162,112,0,0.30864197530864196,Fear,32,Fear,Fear,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,-8.487,0.0,8.487,84870.0,1,0,0,1.0,Neutral,49,Neutral,Neutral,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-23,473.11945000000003,503.0,29.88055,85373.0,1,1,0,0.0,Fear,30,Fear,Fear,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,4532.935791,4567.619785,34.683994,346839.98,23,16,0,0.30434782608695654,Neutral,45,Neutral,Neutral,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,1391.15,1400.0,8.85,88500.0,1,1,0,0.0,Neutral,46,Neutral,Neutral,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,1463.1675579999999,1581.063794,117.896236,523105.01,32,8,0,0.75,Neutral,47,Neutral,Neutral,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,1263.583108,1342.0,78.416892,347773.98,19,4,0,0.7894736842105263,Fear,40,Fear,Fear,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,-17.269992,0.0,17.269992,172700.0,50,0,0,1.0,Fear,44,Fear,Fear,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-02,1985.978001,2020.0,34.021999,340220.0,8,1,0,0.875,Fear,44,Fear,Fear,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,2366.690002,2400.0,33.309998,333099.99,8,1,0,0.875,Fear,30,Fear,Fear,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,-3.805396,0.0,3.805396,38053.979999999996,17,0,0,1.0,Extreme Fear,23,Extreme Fear,Fear,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,5225.150001,5246.0,20.849999,208500.0,7,7,0,0.0,Fear,25,Fear,Fear,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,-0.0066152269999999996,0.0,0.0066152269999999996,20099.91,14,0,0,1.0,Fear,43,Fear,Fear,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-04,-12.501455,0.0,12.501455,50005.83,9,0,0,0.7777777777777778,Greed,74,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-13,-294.499239,-281.80463900000007,12.694600000000001,50778.4,3,3,0,0.6666666666666666,Greed,65,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,33.479148,51.737868,18.25872,73034.9,10,5,0,0.5,Greed,72,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,306.664836,329.708097,23.043261,92173.07,11,7,0,0.36363636363636365,Greed,67,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,-34.588739000000004,-24.725312,9.863427,39453.72,6,4,0,0.3333333333333333,Greed,73,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,-7.791045,0.0,7.791045,31164.179999999997,2,0,0,1.0,Greed,65,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,1019.049527,1062.278674,43.229147,172916.63,25,15,0,0.4,Greed,73,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,194.404174,230.269674,35.8655,143462.09,41,21,0,0.4878048780487805,Greed,74,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,390.026048,407.933948,17.9079,71631.64,21,9,0,0.5714285714285714,Greed,70,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,254.32555299999999,288.769379,34.443826,137775.34,18,10,0,0.4444444444444444,Greed,74,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,815.6081290000001,891.334604,75.726475,302905.96,35,13,0,0.5142857142857142,Greed,70,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,-167.79536099999999,-127.79599599999999,39.999365000000004,159997.49,7,5,0,0.7142857142857143,Greed,71,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-26,777.249918,790.0414470000001,12.791528999999999,51166.14,9,4,0,0.5555555555555556,Greed,71,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,-1524.991892,-1494.930674,30.061218,120244.92,19,9,0,0.5263157894736842,Greed,73,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,-869.208796,-818.801864,50.406932,201627.81,40,22,0,0.45,Greed,73,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,388.04729999999995,630.420437,242.37313699999999,969492.71,71,31,0,0.5774647887323944,Greed,65,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,31.29468400000001,81.57134199999999,50.276658,201106.66,14,13,0,0.14285714285714285,Greed,68,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-31,-25.339213,0.0,25.339213,101356.87999999999,8,0,0,0.625,Greed,67,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-451.12043099999994,-382.32568100000003,68.79475000000001,275179.05,19,7,0,0.3157894736842105,Greed,65,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,988.729054,1020.480503,31.751449,127005.88,36,19,0,0.6944444444444444,Greed,71,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,720.620127,814.704701,94.084574,376338.36,44,27,0,0.38636363636363635,Greed,70,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,259.93523300000004,285.107453,25.17222,100688.88,3,1,0,0.6666666666666666,Greed,68,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,-460.82798499999996,14.615776000000047,475.443761,1901775.18,85,34,0,0.47058823529411764,Greed,72,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,-513.508401,-453.558516,59.949885,239799.59,24,10,0,0.5833333333333334,Greed,70,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,-971.1124149999999,-589.5193899999999,381.593025,1526372.3699999999,145,74,0,0.4206896551724138,Greed,71,Greed,Greed,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,21.85314799999984,341.160131,319.306983,1277228.1099999999,105,39,0,0.3619047619047619,Greed,71,Greed,Greed,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,-4227.924484,-3736.6645829999998,491.259901,2334939.83,199,82,0,0.46733668341708545,Extreme Greed,76,Extreme Greed,Greed,False
